<DATE>;<BALANCE>;<EQUITY>;<DEPOSIT LOAD>
2018.09.21 12:51;12102.00;12101.00;0.0000
2018.09.21 13:00;12102.00;12102.00;0.0000
2018.09.25 11:04;12222.00;12065.00;0.0000
2018.09.25 15:00;12222.00;12220.00;0.0000
2018.09.25 15:01;12222.00;12222.00;0.0000
2018.09.26 15:04;12092.00;12240.00;0.0000
2018.09.26 15:42;12092.00;12105.00;0.0000
2018.09.26 15:43;12092.00;12092.00;0.0000
2018.09.27 11:36;12056.00;12120.00;0.0000
2018.09.27 14:38;12056.00;11994.00;0.0000
2018.09.27 17:30;12056.00;12056.00;0.0000
2018.10.01 11:25;12058.00;12007.00;0.0000
2018.10.01 12:37;12058.00;12150.00;0.0000
2018.10.01 13:24;12058.00;12058.00;0.0000
2018.10.02 12:11;12060.00;12137.00;0.0000
2018.10.02 12:31;12060.00;12060.00;0.0000
2018.10.04 14:36;11930.00;12066.00;0.0000
2018.10.04 15:35;11930.00;11945.00;0.0000
2018.10.04 15:36;11930.00;11930.00;0.0000
2018.10.05 11:26;12050.00;11879.00;0.0000
2018.10.05 12:11;12050.00;12040.00;0.0000
2018.10.05 12:20;12050.00;12050.00;0.0000
2018.10.08 11:25;12170.00;12029.00;0.0000
2018.10.08 12:29;12170.00;12155.00;0.0000
2018.10.08 12:35;12170.00;12170.00;0.0000
2018.10.11 12:15;12172.00;12279.00;0.0000
2018.10.11 12:23;12172.00;12172.00;0.0000
2018.10.16 14:06;12292.00;12154.00;0.0000
2018.10.16 16:48;12292.00;12291.00;0.0000
2018.10.16 16:49;12292.00;12292.00;0.0000
2018.10.17 13:03;12274.00;12362.00;0.0000
2018.10.17 16:33;12274.00;12190.00;0.0000
2018.10.17 17:30;12274.00;12274.00;0.0000
2018.10.19 13:00;12276.00;12247.00;0.0000
2018.10.19 13:30;12276.00;12358.00;0.0000
2018.10.19 13:46;12276.00;12276.00;0.0000
2018.10.23 13:32;12370.00;12275.00;0.0000
2018.10.23 15:50;12370.00;12393.00;0.0000
2018.10.23 17:30;12370.00;12370.00;0.0000
2018.10.24 11:44;12490.00;12489.00;0.0000
2018.10.24 11:45;12490.00;12490.00;0.0000
2018.10.25 13:58;12492.00;12465.00;0.0000
2018.10.25 14:46;12492.00;12591.00;0.0000
2018.10.25 15:58;12492.00;12492.00;0.0000
2018.10.26 16:35;12612.00;12425.00;0.0000
2018.10.26 17:06;12612.00;12610.00;0.0000
2018.10.26 17:07;12612.00;12612.00;0.0000
2018.10.29 10:39;12732.00;12582.00;0.0000
2018.10.29 10:51;12732.00;12727.00;0.0000
2018.10.29 10:52;12732.00;12732.00;0.0000
2018.10.30 11:45;12852.00;12664.00;0.0000
2018.10.30 12:18;12852.00;12843.00;0.0000
2018.10.30 12:19;12852.00;12852.00;0.0000
2018.10.31 11:39;12854.00;12807.00;0.0000
2018.10.31 12:18;12854.00;12950.00;0.0000
2018.10.31 12:23;12854.00;12854.00;0.0000
2018.11.01 11:02;12724.00;12873.00;0.0000
2018.11.01 11:15;12724.00;12725.00;0.0000
2018.11.01 11:17;12724.00;12724.00;0.0000
2018.11.05 13:57;12755.00;12796.00;0.0000
2018.11.05 15:36;12755.00;12673.00;0.0000
2018.11.05 17:30;12755.00;12755.00;0.0000
2018.11.06 12:49;12625.00;12766.00;0.0000
2018.11.06 14:35;12625.00;12648.00;0.0000
2018.11.06 17:29;12625.00;12625.00;0.0000
2018.11.07 12:39;12745.00;12624.00;0.0000
2018.11.07 12:43;12745.00;12737.00;0.0000
2018.11.07 12:44;12745.00;12745.00;0.0000
2018.11.08 12:36;12747.00;12842.00;0.0000
2018.11.08 12:40;12747.00;12747.00;0.0000
2018.11.09 11:35;12617.00;12798.00;0.0000
2018.11.09 12:38;12617.00;12622.00;0.0000
2018.11.09 12:39;12617.00;12617.00;0.0000
2018.11.12 14:18;12487.00;12629.00;0.0000
2018.11.12 15:05;12487.00;12491.00;0.0000
2018.11.12 15:09;12487.00;12487.00;0.0000
2018.11.13 10:43;12607.00;12473.00;0.0000
2018.11.13 11:30;12607.00;12605.00;0.0000
2018.11.13 11:31;12607.00;12607.00;0.0000
2018.11.14 16:10;12477.00;12639.00;0.0000
2018.11.14 16:44;12477.00;12496.00;0.0000
2018.11.14 16:50;12477.00;12477.00;0.0000
2018.11.16 13:24;12597.00;12454.00;0.0000
2018.11.16 14:50;12597.00;12594.00;0.0000
2018.11.16 14:56;12597.00;12597.00;0.0000
2018.11.23 11:37;12717.00;12581.00;0.0000
2018.11.23 13:49;12717.00;12711.00;0.0000
2018.11.23 13:58;12717.00;12717.00;0.0000
2018.11.26 15:19;12837.00;12715.00;0.0000
2018.11.26 15:32;12837.00;12823.00;0.0000
2018.11.26 15:33;12837.00;12837.00;0.0000
